87040,"",Blood culture for bacteria,110
87045,"",Feces culture aerobic bact,110
87046,"",Stool cultr aerobic bact ea,110
87070,"",Culture othr specimn aerobic,110
87071,"",Culture aerobic quant other,110
87073,"",Culture bacteria anaerobic,110
87075,"",Cultr bacteria except blood,110
87076,"",Culture anaerobe ident each,110
87077,"",Culture aerobic identify,110
87081,"",Culture screen only,110
87084,"",Culture of specimen by kit,110
87086,"",Urine culture/colony count,110
87088,"",Urine bacteria culture,110
87101,"",Skin fungi culture,120
87102,"",Fungus isolation culture,120
87103,"",Blood fungus culture,120
87106,"",Fungi identification yeast,120
87107,"",Fungi identification mold,120
87109,"",Mycoplasma,110
87110,"",Chlamydia culture,110
87116,"",Mycobacteria culture,115
87118,"",Mycobacteric identification,115
87140,"",Culture type immunofluoresc,"110, 120, 140"
87143,"",Culture typing glc/hplc,"110, 115, 120"
87147,"",Culture type immunologic,"110, 120, 140"
87149,"",Dna/rna direct probe,"110, 115"
87150,"",Dna/rna amplified probe,"110, 115, 120, 140"
87152,"",Culture type pulse field gel,"110, 115"
87153,"",Dna/rna sequencing,"110, 115, 120, 140"
87158,"",Culture typing added method,"110, 115"
87164,"",Dark field examination,"110, 210"
87164,26,Dark field examination,"110, 210"
87166,"",Dark field examination,"110, 210"
87168,"",Macroscopic exam arthropod,130
HCPCS,MOD,DESCRIPTION,"LABORATORY CERTIFICATION (LC) CODE"
86906,"","Blood typing, Rh phenotype",510
86920,"","Compatibility test, spin",550
86921,"","Compatibility test, incubate",550
86922,"","Compatibility test, antiglob",550
86940,"","Hemolysins/agglutinins, auto",540
86941,"",Hemolysins/agglutinins,540
86970,"",RBC pretx incubatj w/chemicl,"520, 530, 540, 550"
86971,"",RBC pretx incubatj w/enzymes,"520, 530, 540, 550"
86972,"",RBC pretx incubatj w/density,"520, 530, 540, 550"
86975,"",RBC serum pretx incubj drugs,540
86976,"",RBC serum pretx id dilution,540
86977,"",RBC serum pretx incubj/inhib,540
86978,"",RBC pretreatment serum,540
87003,"",Small animal inoculation,"110, 140, 150"
87015,"",Specimen infect agnt conctj,"115, 130"
87040,"",Blood culture for bacteria,110
87045,"",Feces culture aerobic bact,110
87046,"",Stool cultr aerobic bact ea,110
87070,"",Culture othr specimn aerobic,110
87071,"",Culture aerobic quant other,110
87073,"",Culture bacteria anaerobic,110
87075,"",Cultr bacteria except blood,110
87076,"",Culture anaerobe ident each,110
87077,"",Culture aerobic identify,110
87081,"",Culture screen only,110
87084,"",Culture of specimen by kit,110
87086,"",Urine culture/colony count,110
87088,"",Urine bacteria culture,110
87101,"",Skin fungi culture,120
87102,"",Fungus isolation culture,120
87103,"",Blood fungus culture,120
87106,"",Fungi identification yeast,120
87107,"",Fungi identification mold,120
87109,"",Mycoplasma,110
87110,"",Chlamydia culture,110
87116,"",Mycobacteria culture,115
87118,"",Mycobacteric identification,115
87140,"",Culture type immunofluoresc,"110, 120, 140"
87143,"",Culture typing glc/hplc,"110, 115, 120"
87147,"",Culture type immunologic,"110, 120, 140"
87149,"",Dna/rna direct probe,"110, 115"
87150,"",Dna/rna amplified probe,"110, 115, 120, 140"
87152,"",Culture type pulse field gel,"110, 115"
87153,"",Dna/rna sequencing,"110, 115, 120, 140"
87158,"",Culture typing added method,"110, 115"
87164,"",Dark field examination,"110, 210"
87164,26,Dark field examination,"110, 210"
87166,"",Dark field examination,"110, 210"
87168,"",Macroscopic exam arthropod,130
HCPCS,MOD,DESCRIPTION,"LABORATORY CERTIFICATION (LC) CODE"
87172,"",Pinworm exam,130
87176,"",Tissue homogenization cultr,150
87177,"",Ova and parasites smears,130
87181,"",Microbe susceptible diffuse,"110, 115, 120"
87184,"",Microbe susceptible disk,"110, 115, 120"
87185,"",Microbe susceptible enzyme,110
87186,"",Microbe susceptible mic,"110, 115, 120"
87187,"",Microbe susceptible mlc,"110, 120"
87188,"",Microbe suscept macrobroth,"110, 115, 120"
87190,"",Microbe suscept mycobacteri,115
87197,"",Bactericidal level serum,110
87205,"",Smear gram stain,"110, 120"
87206,"",Smear fluorescent/acid stai,"110, 115, 120, 130,140"
87207,"",Smear special stain,"130, 140"
87207,26,Smear special stain,"130, 140"
87209,"",Smear complex stain,130
87210,"",Smear wet mount saline/ink,"110, 120, 130"
87220,"",Tissue exam for fungi,"120, 130"
87230,"",Assay toxin or antitoxin,110
87250,"",Virus inoculate eggs/animal,140
87252,"",Virus inoculation tissue,140
87253,"",Virus inoculate tissue addl,140
87254,"",Virus inoculation shell via,140
87255,"",Genet virus isolate HSV,140
87260,"","Adenovirus ag, if",140
87265,"","Pertussis ag, if",110
87267,"","Enterovirus antibody, DFA",220
87269,"","Giardia ag, if",130
87270,"","Chlamydia trachomatis ag, if",110
87271,"",Cytomegalovirus dfa,220
87272,"","Cryptosporidum ag, if",130
87273,"","Herpes simplex 2, ag, if",140
87274,"","Herpes simplex 1, ag, if",140
87275,"","Influenza b, ag, if",140
87276,"","Influenza a, ag, if",140
87277,"","Legionella micdadei, ag, if",110
87278,"","Legion pneumophilia ag, if",110
87279,"","Parainfluenza, ag, if",140
87280,"","Respiratory syncytial ag, if",140
87281,"","Pneumocystis carinii, ag, if",130
87283,"","Rubeola, ag, if",140
87285,"","Treponema pallidum, ag, if",110
87290,"","Varicella zoster, ag, if",140
87299,"","Antibody detection, nos, if","110, 115, 120, 130, 140"
87300,"","Ag detection, polyval, if",110
87301,"",Adenovirus ag ia,140
87305,"",Aspergillus ag ia,120
87320,"",Chylmd trach ag ia,110
87324,"",Clostridium ag ia,110
HCPCS,MOD,DESCRIPTION,"LABORATORY CERTIFICATION (LC) CODE"
87172,"",Pinworm exam,130
87176,"",Tissue homogenization cultr,150
87177,"",Ova and parasites smears,130
87181,"",Microbe susceptible diffuse,"110, 115, 120"
87184,"",Microbe susceptible disk,"110, 115, 120"
87185,"",Microbe susceptible enzyme,110
87186,"",Microbe susceptible mic,"110, 115, 120"
87187,"",Microbe susceptible mlc,"110, 120"
87188,"",Microbe suscept macrobroth,"110, 115, 120"
87190,"",Microbe suscept mycobacteri,115
87197,"",Bactericidal level serum,110
87205,"",Smear gram stain,"110, 120"
87206,"",Smear fluorescent/acid stai,"110, 115, 120, 130,140"
87207,"",Smear special stain,"130, 140"
87207,26,Smear special stain,"130, 140"
87209,"",Smear complex stain,130
87210,"",Smear wet mount saline/ink,"110, 120, 130"
87220,"",Tissue exam for fungi,"120, 130"
87230,"",Assay toxin or antitoxin,110
87250,"",Virus inoculate eggs/animal,140
87252,"",Virus inoculation tissue,140
87253,"",Virus inoculate tissue addl,140
87254,"",Virus inoculation shell via,140
87255,"",Genet virus isolate HSV,140
87260,"","Adenovirus ag, if",140
87265,"","Pertussis ag, if",110
87267,"","Enterovirus antibody, DFA",220
87269,"","Giardia ag, if",130
87270,"","Chlamydia trachomatis ag, if",110
87271,"",Cytomegalovirus dfa,220
87272,"","Cryptosporidum ag, if",130
87273,"","Herpes simplex 2, ag, if",140
87274,"","Herpes simplex 1, ag, if",140
87275,"","Influenza b, ag, if",140
87276,"","Influenza a, ag, if",140
87277,"","Legionella micdadei, ag, if",110
87278,"","Legion pneumophilia ag, if",110
87279,"","Parainfluenza, ag, if",140
87280,"","Respiratory syncytial ag, if",140
87281,"","Pneumocystis carinii, ag, if",130
87283,"","Rubeola, ag, if",140
87285,"","Treponema pallidum, ag, if",110
87290,"","Varicella zoster, ag, if",140
87299,"","Antibody detection, nos, if","110, 115, 120, 130, 140"
87300,"","Ag detection, polyval, if",110
87301,"",Adenovirus ag ia,140
87305,"",Aspergillus ag ia,120
87320,"",Chylmd trach ag ia,110
87324,"",Clostridium ag ia,110
HCPCS,MOD,DESCRIPTION,"LABORATORY CERTIFICATION (LC) CODE"
87328,"",Cryptosporidium ag ia,130
87329,"",Giardia ag ia,130
87332,"",Cytomegalovirus ag ia,140
87335,"",E coli 0157 ag ia,110
87336,"",Entamoeb hist dispr ag ia,130
87337,"",Entamoeb hist group ag ia,130
87338,"",Hpylori stool ia,110
87339,"",H pylori ag ia,110
87340,"",Hepatitis b surface ag ia,220
87341,"",Hepatitis b surface ag ia,220
87350,"",Hepatitis be ag ia,220
87380,"",Hepatitis delta ag ia,220
87385,"",Histoplasma capsul ag ia,120
87389,"",Hiv-1 ag w/hiv-1 & hiv-2 ab,220
87390,"",Hiv-1 ag ia,220
87391,"",Hiv-2 ag ia,220
87400,"",Influenza a/b ag ia,140
87420,"",Resp syncytial ag ia,140
87425,"",Rotavirus ag ia,140
87427,"",Shiga-like toxin ag ia,110
87430,"",Strep a ag ia,110
87449,"",Ag detect nos ia mult,"110, 120, 130, 140"
87450,"",Ag detect nos ia single,"110, 120, 130, 140"
87451,"",Ag detect polyval ia mult,"110, 120, 130"
87470,"","Bartonella, dna, dir probe",110
87471,"","Bartonella, dna, amp probe",110
87472,"","Bartonella, dna, quant",110
87475,"","Lyme dis, dna, dir probe",110
87476,"","Lyme dis, dna, amp probe",110
87477,"","Lyme dis, dna, quant",110
87480,"","Candida, dna, dir probe",120
87481,"","Candida, dna, amp probe",120
87482,"","Candida, dna, quant",120
87485,"","Chylmd pneum, dna, dir probe",110
87486,"","Chylmd pneum, dna, amp probe",110
87487,"","Chylmd pneum, dna, quant",110
87490,"","Chylmd trach, dna, dir probe",110
87491,"","Chylmd trach, dna, amp probe",110
87492,"","Chylmd trach, dna, quant",110
87493,"",C diff amplified probe,110
87495,"","Cytomeg, dna, dir probe",140
87496,"","Cytomeg, dna, amp probe",140
87497,"","Cytomeg, dna, quant",140
87498,"",Enterovirus probe&revrs trns,140
87500,"","Vanomycin, dna, amp probe",110
87501,"",Influenza dna amp prob 1+,140
87502,"",Influenza dna amp probe,140
87503,"",Influenza dna amp prob addl,140
87505,"",Nfct agent detection gi,"110, 140"
HCPCS,MOD,DESCRIPTION,"LABORATORY CERTIFICATION (LC) CODE"
87328,"",Cryptosporidium ag ia,130
87329,"",Giardia ag ia,130
87332,"",Cytomegalovirus ag ia,140
87335,"",E coli 0157 ag ia,110
87336,"",Entamoeb hist dispr ag ia,130
87337,"",Entamoeb hist group ag ia,130
87338,"",Hpylori stool ia,110
87339,"",H pylori ag ia,110
87340,"",Hepatitis b surface ag ia,220
87341,"",Hepatitis b surface ag ia,220
87350,"",Hepatitis be ag ia,220
87380,"",Hepatitis delta ag ia,220
87385,"",Histoplasma capsul ag ia,120
87389,"",Hiv-1 ag w/hiv-1 & hiv-2 ab,220
87390,"",Hiv-1 ag ia,220
87391,"",Hiv-2 ag ia,220
87400,"",Influenza a/b ag ia,140
87420,"",Resp syncytial ag ia,140
87425,"",Rotavirus ag ia,140
87427,"",Shiga-like toxin ag ia,110
87430,"",Strep a ag ia,110
87449,"",Ag detect nos ia mult,"110, 120, 130, 140"
87450,"",Ag detect nos ia single,"110, 120, 130, 140"
87451,"",Ag detect polyval ia mult,"110, 120, 130"
87470,"","Bartonella, dna, dir probe",110
87471,"","Bartonella, dna, amp probe",110
87472,"","Bartonella, dna, quant",110
87475,"","Lyme dis, dna, dir probe",110
87476,"","Lyme dis, dna, amp probe",110
87477,"","Lyme dis, dna, quant",110
87480,"","Candida, dna, dir probe",120
87481,"","Candida, dna, amp probe",120
87482,"","Candida, dna, quant",120
87485,"","Chylmd pneum, dna, dir probe",110
87486,"","Chylmd pneum, dna, amp probe",110
87487,"","Chylmd pneum, dna, quant",110
87490,"","Chylmd trach, dna, dir probe",110
87491,"","Chylmd trach, dna, amp probe",110
87492,"","Chylmd trach, dna, quant",110
87493,"",C diff amplified probe,110
87495,"","Cytomeg, dna, dir probe",140
87496,"","Cytomeg, dna, amp probe",140
87497,"","Cytomeg, dna, quant",140
87498,"",Enterovirus probe&revrs trns,140
87500,"","Vanomycin, dna, amp probe",110
87501,"",Influenza dna amp prob 1+,140
87502,"",Influenza dna amp probe,140
87503,"",Influenza dna amp prob addl,140
87505,"",Nfct agent detection gi,"110, 140"
HCPCS,MOD,DESCRIPTION,"LABORATORY CERTIFICATION (LC) CODE"
87507,"",Iadna-dna/rna probe tq 12-25,"110, 140"
87510,"","Gardner vag, dna, dir probe",110
87511,"","Gardner vag, dna, amp probe",110
87512,"","Gardner vag, dna, quant",110
87515,"",Hepatitis b dna dir probe,220
87516,"",Hepatitis b dna amp probe,220
87517,"",Hepatitis b dna quant,220
87520,"",Hepatitis c rna dir probe,220
87521,"",Hepatitis c probe&rvrs trnsc,220
87522,"",Hepatitis c revrs trnscrpj,220
87525,"",Hepatitis g dna dir probe,220
87526,"",Hepatitis g dna amp probe,220
87527,"",Hepatitis g dna quant,220
87528,"",Hsv dna dir probe,140
87529,"",Hsv dna amp probe,140
87530,"",Hsv dna quant,140
87531,"",Hhv-6 dna dir probe,140
87532,"",Hhv-6 dna amp probe,140
87533,"",Hhv-6 dna quant,140
87534,"",Hiv-1 dna dir probe,"140, 220"
87535,"",Hiv-1 probe&reverse trnscrpj,"140, 220"
87536,"",Hiv-1 quant&revrse trnscrpj,"140, 220"
87537,"",Hiv-2 dna dir probe,"140, 220"
87538,"",Hiv-2 probe&revrse trnscripj,"140, 220"
87539,"",Hiv-2 quant&revrse trnscripj,"140, 220"
87540,"","Legion pneumo, dna, dir prob",110
87541,"","Legion pneumo, dna, amp prob",110
87542,"","Legion pneumo, dna, quant",110
87550,"","Mycobacteria, dna, dir probe",115
87551,"","Mycobacteria, dna, amp probe",115
87552,"","Mycobacteria, dna, quant",115
87555,"","M.tuberculo, dna, dir probe",115
87556,"","M.tuberculo, dna, amp probe",115
87557,"","M.tuberculo, dna, quant",115
87560,"","M.avium-intra, dna, dir prob",115
87561,"","M.avium-intra, dna, amp prob",115
87562,"","M.avium-intra, dna, quant",115
87580,"","M.pneumon, dna, dir probe",110
87581,"","M.pneumon, dna, amp probe",110
87582,"","M.pneumon, dna, quant",110
87590,"","N.gonorrhoeae, dna, dir prob",110
87591,"","N.gonorrhoeae, dna, amp prob",110
87592,"","N.gonorrhoeae, dna, quant",110
87623,"",Hpv low-risk types,140
87624,"",Hpv high-risk types,140
87625,"",Hpv types 16 & 18 only,140
87631,"",Resp virus 3-5 targets,140
87632,"",Resp virus 6-11 targets,140
87633,"",Resp virus 12-25 targets,140
HCPCS,MOD,DESCRIPTION,"LABORATORY CERTIFICATION (LC) CODE"
87507,"",Iadna-dna/rna probe tq 12-25,"110, 140"
87510,"","Gardner vag, dna, dir probe",110
87511,"","Gardner vag, dna, amp probe",110
87512,"","Gardner vag, dna, quant",110
87515,"",Hepatitis b dna dir probe,220
87516,"",Hepatitis b dna amp probe,220
87517,"",Hepatitis b dna quant,220
87520,"",Hepatitis c rna dir probe,220
87521,"",Hepatitis c probe&rvrs trnsc,220
87522,"",Hepatitis c revrs trnscrpj,220
87525,"",Hepatitis g dna dir probe,220
87526,"",Hepatitis g dna amp probe,220
87527,"",Hepatitis g dna quant,220
87528,"",Hsv dna dir probe,140
87529,"",Hsv dna amp probe,140
87530,"",Hsv dna quant,140
87531,"",Hhv-6 dna dir probe,140
87532,"",Hhv-6 dna amp probe,140
87533,"",Hhv-6 dna quant,140
87534,"",Hiv-1 dna dir probe,"140, 220"
87535,"",Hiv-1 probe&reverse trnscrpj,"140, 220"
87536,"",Hiv-1 quant&revrse trnscrpj,"140, 220"
87537,"",Hiv-2 dna dir probe,"140, 220"
87538,"",Hiv-2 probe&revrse trnscripj,"140, 220"
87539,"",Hiv-2 quant&revrse trnscripj,"140, 220"
87540,"","Legion pneumo, dna, dir prob",110
87541,"","Legion pneumo, dna, amp prob",110
87542,"","Legion pneumo, dna, quant",110
87550,"","Mycobacteria, dna, dir probe",115
87551,"","Mycobacteria, dna, amp probe",115
87552,"","Mycobacteria, dna, quant",115
87555,"","M.tuberculo, dna, dir probe",115
87556,"","M.tuberculo, dna, amp probe",115
87557,"","M.tuberculo, dna, quant",115
87560,"","M.avium-intra, dna, dir prob",115
87561,"","M.avium-intra, dna, amp prob",115
87562,"","M.avium-intra, dna, quant",115
87580,"","M.pneumon, dna, dir probe",110
87581,"","M.pneumon, dna, amp probe",110
87582,"","M.pneumon, dna, quant",110
87590,"","N.gonorrhoeae, dna, dir prob",110
87591,"","N.gonorrhoeae, dna, amp prob",110
87592,"","N.gonorrhoeae, dna, quant",110
87623,"",Hpv low-risk types,140
87624,"",Hpv high-risk types,140
87625,"",Hpv types 16 & 18 only,140
87631,"",Resp virus 3-5 targets,140
87632,"",Resp virus 6-11 targets,140
87633,"",Resp virus 12-25 targets,140
HCPCS,MOD,DESCRIPTION,"LABORATORY CERTIFICATION (LC) CODE"
87641,"","Mr-staph, dna, amp probe",110
87650,"",Strep a dna dir probe,110
87651,"",Strep a dna amp probe,110
87652,"",Strep a dna quant,110
87653,"",Strep b dna amp probe,110
87660,"",Trichomonas vagin dir probe,130
87661,"",Trichomonas vaginalis amplif,130
87797,"",Detect agent nos dna dir,"110, 115, 120, 130, 140"
87798,"",Detect agent nos dna amp,"110, 115, 120, 130, 140"
87799,"",Detect agent nos dna quant,"110, 115, 120, 130, 140"
87800,"",Detect agnt mult dna direc,"110, 115, 120, 130, 140"
87801,"",Detect agnt mult dna ampli,"110, 115, 120, 130, 140"
87802,"",Strep b assay w/optic,110
87803,"",Clostridium toxin a w/optic,110
87804,"",Influenza assay w/optic,140
87806,"",Hiv antigen w/hiv antibodies,"140, 220"
87807,"",RSV assay w/optic,140
87808,"",Trichomonas assay w/optic,130
87809,"",Adenovirus assay w/optic,140
87810,"",Chylmd trach assay w/optic,110
87850,"",N. gonorrhoeae assay w/optic,110
87880,"",Strep a assay w/optic,110
87899,"",Agent nos assay w/optic,110
87901,"",Genotype dna hiv reverse t,"140, 220"
87902,"",Genotype dna hepatitis C,"140, 220"
87903,"",Phenotype dna hiv w/culture,"140, 220"
87904,"",Phenotype dna hiv w/clt add,"140, 220"
87905,"",Sialidase enzyme assay,"110, 115, 120, 130"
87906,"",Genotype dna hiv reverse t,"140, 220"
87910,"",Genotype cytomegalovirus,140
87912,"",Genotype dna hepatitis b,220
87999,"",Microbiology procedure,"110, 115, 120, 130, 140"
88104,"",Cytopath fl nongyn smears,630
88104,TC,Cytopath fl nongyn smears,630
88104,26,Cytopath fl nongyn smears,630
88106,"",Cytopath fl nongyn filter,630
88106,TC,Cytopath fl nongyn filter,630
88106,26,Cytopath fl nongyn filter,630
88108,"",Cytopath concentrate tech,630
88108,TC,Cytopath concentrate tech,630
88108,26,Cytopath concentrate tech,630
88112,"",Cytopath cell enhance tech,630
88112,TC,Cytopath cell enhance tech,630
88112,26,Cytopath cell enhance tech,630
88120,"",Cytp urne 3-5 probes ea spec,"610, 900"
88120,TC,Cytp urne 3-5 probes ea spec,"610, 900"
88120,26,Cytp urne 3-5 probes ea spec,"610, 900"
88121,"",Cytp urine 3-5 probes cmptr,"610, 900"
88121,TC,Cytp urine 3-5 probes cmptr,"610, 900"
HCPCS,MOD,DESCRIPTION,"LABORATORY CERTIFICATION (LC) CODE"
87641,"","Mr-staph, dna, amp probe",110
87650,"",Strep a dna dir probe,110
87651,"",Strep a dna amp probe,110
87652,"",Strep a dna quant,110
87653,"",Strep b dna amp probe,110
87660,"",Trichomonas vagin dir probe,130
87661,"",Trichomonas vaginalis amplif,130
87797,"",Detect agent nos dna dir,"110, 115, 120, 130, 140"
87798,"",Detect agent nos dna amp,"110, 115, 120, 130, 140"
87799,"",Detect agent nos dna quant,"110, 115, 120, 130, 140"
87800,"",Detect agnt mult dna direc,"110, 115, 120, 130, 140"
87801,"",Detect agnt mult dna ampli,"110, 115, 120, 130, 140"
87802,"",Strep b assay w/optic,110
87803,"",Clostridium toxin a w/optic,110
87804,"",Influenza assay w/optic,140
87806,"",Hiv antigen w/hiv antibodies,"140, 220"
87807,"",RSV assay w/optic,140
87808,"",Trichomonas assay w/optic,130
87809,"",Adenovirus assay w/optic,140
87810,"",Chylmd trach assay w/optic,110
87850,"",N. gonorrhoeae assay w/optic,110
87880,"",Strep a assay w/optic,110
87899,"",Agent nos assay w/optic,110
87901,"",Genotype dna hiv reverse t,"140, 220"
87902,"",Genotype dna hepatitis C,"140, 220"
87903,"",Phenotype dna hiv w/culture,"140, 220"
87904,"",Phenotype dna hiv w/clt add,"140, 220"
87905,"",Sialidase enzyme assay,"110, 115, 120, 130"
87906,"",Genotype dna hiv reverse t,"140, 220"
87910,"",Genotype cytomegalovirus,140
87912,"",Genotype dna hepatitis b,220
87999,"",Microbiology procedure,"110, 115, 120, 130, 140"
88104,"",Cytopath fl nongyn smears,630
88104,TC,Cytopath fl nongyn smears,630
88104,26,Cytopath fl nongyn smears,630
88106,"",Cytopath fl nongyn filter,630
88106,TC,Cytopath fl nongyn filter,630
88106,26,Cytopath fl nongyn filter,630
88108,"",Cytopath concentrate tech,630
88108,TC,Cytopath concentrate tech,630
88108,26,Cytopath concentrate tech,630
88112,"",Cytopath cell enhance tech,630
88112,TC,Cytopath cell enhance tech,630
88112,26,Cytopath cell enhance tech,630
88120,"",Cytp urne 3-5 probes ea spec,"610, 900"
88120,TC,Cytp urne 3-5 probes ea spec,"610, 900"
88120,26,Cytp urne 3-5 probes ea spec,"610, 900"
88121,"",Cytp urine 3-5 probes cmptr,"610, 900"
88121,TC,Cytp urine 3-5 probes cmptr,"610, 900"
HCPCS,MOD,DESCRIPTION,"LABORATORY CERTIFICATION (LC) CODE"
88130,"",Sex chromatin identification,900
88140,"",Sex chromatin identification,900
88141,"","Cytopath, c/v, interpret",630
88142,"",Cytopath c/v thin layer,630
88143,"",Cytopath c/v thin layer redo,630
88147,"",Cytopath c/v automated,630
88148,"",Cytopath c/v auto rescreen,630
88150,"",Cytopath c/v manual,630
88152,"",Cytopath c/v auto redo,630
88153,"",Cytopath c/v redo,630
88154,"",Cytopath c/v select,630
88155,"",Cytopath c/v index add-on,630
88160,"",Cytopath smear other source,630
88160,TC,Cytopath smear other source,630
88160,26,Cytopath smear other source,630
88161,"",Cytopath smear other source,630
88161,TC,Cytopath smear other source,630
88161,26,Cytopath smear other source,630
88162,"",Cytopath smear other source,630
88162,TC,Cytopath smear other source,630
88162,26,Cytopath smear other source,630
88164,"",Cytopath tbs c/v manual,630
88165,"",Cytopath tbs c/v redo,630
88166,"",Cytopath tbs c/v auto redo,630
88167,"",Cytopath tbs c/v select,630
88172,"",Cytp dx eval fna 1st ea site,"610, 630"
88172,TC,Cytp dx eval fna 1st ea site,"610, 630"
88172,26,Cytp dx eval fna 1st ea site,"610, 630"
88173,"",Cytopath eval fna report,"610, 630"
88173,TC,Cytopath eval fna report,"610, 630"
88173,26,Cytopath eval fna report,"610, 630"
88174,"",Cytopath c/v auto in fluid,630
88175,"",Cytopath c/v auto fluid redo,630
88177,"",Cytp fna eval ea addl,"610, 630"
88177,TC,Cytp fna eval ea addl,"610, 630"
88177,26,Cytp fna eval ea addl,"610, 630"
88182,"",Cell marker study,"220, 400, 610"
88182,TC,Cell marker study,"220, 400, 610"
88182,26,Cell marker study,"220, 400, 610"
88184,"",Flowcytometry/ tc 1 marker,"220, 400, 610"
88185,"",Flowcytometry/tc add-on,"220, 400, 610"
88187,"",Flowcytometry/read 2-8,"220, 400, 610"
88188,"",Flowcytometry/read 9-15,"220, 400, 610"
88189,"",Flowcytometry/read 16 & >,"220, 400, 610"
88199,"",Cytopathology procedure,630
88199,TC,Cytopathology procedure,630
88199,26,Cytopathology procedure,630
88230,"",Tissue culture lymphocyte,900
88233,"",Tissue culture skin/biopsy,900
HCPCS,MOD,DESCRIPTION,"LABORATORY CERTIFICATION (LC) CODE"
88130,"",Sex chromatin identification,900
88140,"",Sex chromatin identification,900
88141,"","Cytopath, c/v, interpret",630
88142,"",Cytopath c/v thin layer,630
88143,"",Cytopath c/v thin layer redo,630
88147,"",Cytopath c/v automated,630
88148,"",Cytopath c/v auto rescreen,630
88150,"",Cytopath c/v manual,630
88152,"",Cytopath c/v auto redo,630
88153,"",Cytopath c/v redo,630
88154,"",Cytopath c/v select,630
88155,"",Cytopath c/v index add-on,630
88160,"",Cytopath smear other source,630
88160,TC,Cytopath smear other source,630
88160,26,Cytopath smear other source,630
88161,"",Cytopath smear other source,630
88161,TC,Cytopath smear other source,630
88161,26,Cytopath smear other source,630
88162,"",Cytopath smear other source,630
88162,TC,Cytopath smear other source,630
88162,26,Cytopath smear other source,630
88164,"",Cytopath tbs c/v manual,630
88165,"",Cytopath tbs c/v redo,630
88166,"",Cytopath tbs c/v auto redo,630
88167,"",Cytopath tbs c/v select,630
88172,"",Cytp dx eval fna 1st ea site,"610, 630"
88172,TC,Cytp dx eval fna 1st ea site,"610, 630"
88172,26,Cytp dx eval fna 1st ea site,"610, 630"
88173,"",Cytopath eval fna report,"610, 630"
88173,TC,Cytopath eval fna report,"610, 630"
88173,26,Cytopath eval fna report,"610, 630"
88174,"",Cytopath c/v auto in fluid,630
88175,"",Cytopath c/v auto fluid redo,630
88177,"",Cytp fna eval ea addl,"610, 630"
88177,TC,Cytp fna eval ea addl,"610, 630"
88177,26,Cytp fna eval ea addl,"610, 630"
88182,"",Cell marker study,"220, 400, 610"
88182,TC,Cell marker study,"220, 400, 610"
88182,26,Cell marker study,"220, 400, 610"
88184,"",Flowcytometry/ tc 1 marker,"220, 400, 610"
88185,"",Flowcytometry/tc add-on,"220, 400, 610"
88187,"",Flowcytometry/read 2-8,"220, 400, 610"
88188,"",Flowcytometry/read 9-15,"220, 400, 610"
88189,"",Flowcytometry/read 16 & >,"220, 400, 610"
88199,"",Cytopathology procedure,630
88199,TC,Cytopathology procedure,630
88199,26,Cytopathology procedure,630
88230,"",Tissue culture lymphocyte,900
88233,"",Tissue culture skin/biopsy,900
HCPCS,MOD,DESCRIPTION,"LABORATORY CERTIFICATION (LC) CODE"
88237,"",Tissue culture bone marrow,900
88239,"",Tissue culture tumor,900
88245,"",Chromosome analysis 20-25,900
88248,"",Chromosome analysis 50-100,900
88249,"",Chromosome analysis 100,900
88261,"",Chromosome analysis 5,900
88262,"",Chromosome analysis 15-20,900
88263,"",Chromosome analysis 45,900
88264,"",Chromosome analysis 20-25,900
88267,"",Chromosome analys placenta,900
88269,"",Chromosome analys amniotic,900
88271,"",Cytogenetics dna probe,900
88272,"",Cytogenetics 3-5,900
88273,"",Cytogenetics 10-30,900
88274,"",Cytogenetics 25-99,900
88275,"",Cytogenetics 100-300,900
88280,"",Chromosome karyotype study,900
88283,"",Chromosome banding study,900
88285,"","Chromosome count, additional",900
88289,"","Chromosome study, additional",900
88291,"",Cyto/molecular report,900
88299,"",Cytogenetic study,900
88300,"",Surgical path gross,"610, 620"
88300,TC,Surgical path gross,"610, 620"
88300,26,Surgical path gross,"610, 620"
88302,"",Tissue exam by pathologist,"610, 620"
88302,TC,Tissue exam by pathologist,"610, 620"
88302,26,Tissue exam by pathologist,"610, 620"
88304,"",Tissue exam by pathologist,"610, 620"
88304,26,Tissue exam by pathologist,"610, 620"
88305,"",Tissue exam by pathologist,"610, 620, 630"
88305,26,Tissue exam by pathologist,"610, 620, 630"
88307,"",Tissue exam by pathologist,"610, 620"
88307,TC,Tissue exam by pathologist,"610, 620"
88307,26,Tissue exam by pathologist,"610, 620"
88309,"",Tissue exam by pathologist,"610, 620"
88309,TC,Tissue exam by pathologist,"610, 620"
88309,26,Tissue exam by pathologist,"610, 620"
88312,"",Special stains group 1,"610, 620, 630"
88312,26,Special stains group 1,"610, 620, 630"
88313,"",Special stains group 2,"130, 610, 620, 630"
88313,26,Special stains group 2,"130, 610, 620, 630"
88314,"",Histochemical stains add -on,"610, 620, 630"
88314,26,Histochemical stains add -on,"610, 620, 630"
88319,"",Enzyme histochemistry,"310, 630"
88319,TC,Enzyme histochemistry,"310, 630"
88319,26,Enzyme histochemistry,"310, 630"
88321,"",Microslide consultation,"610, 620, 630"
88323,"",Microslide consultation,"610, 620, 630"
